ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-let-7a-2-3p	0.936234943697598	1.153712829119	1.16380254863508	0.740250172241014	0	0	0.440784958833148	0.114311981720771	0.595294898940758	0.319746489556186	NA	16__vs_never	NA
hsa-let-7a-3p	124.764026650347	101.472566703432	172.617269915038	7317.4287271752	29.3547046222703	20.9576173705287	21.4237545617436	53.3975470852354	3.5346874619927	9.40489265830887e-16	3.46883790880625e-13	16__vs_never	TRUE
hsa-let-7a-5p	17.1634714310026	11.4180465131151	20.2445532354056	56.5033013363813	10.654577822862	7.38326022538575	11.9704394090148	9.68151333876037	1.03849778190676	0.00563457686305855	0.055666600883699	16__vs_never	FALSE
hsa-let-7b-3p	0.584875303731844	0.381353081628233	0.555760966209685	1.72765225662334	0	0	0	0	0.361719931410101	0.70703539837802	NA	16__vs_never	NA
hsa-let-7b-5p	67.3100679542131	97.0132300003377	116.477566850961	4196.01731194958	16.9017433627415	12.3636744913689	13.6330531735639	20.3766947094065	3.04509431277427	3.05870667377464e-10	4.8349413350452e-08	16__vs_never	TRUE
hsa-let-7c-3p	9.73373765532042	7.63534977625421	9.41118860640241	11.9366249896542	2.49514350935203	1.49192229402377	2.60912268756382	1.51070841342097	1.33442358165426	0.00795477507255199	0.0698568144268157	16__vs_never	FALSE
hsa-let-7c-5p	8.58311408158391	6.01753679227788	14.3153923318135	291.820608314962	4.26758233092013	3.60155707092876	3.68047815736285	8.67087361972509	2.66858841915189	8.38829919061825e-10	1.09195918287284e-07	16__vs_never	TRUE
hsa-let-7d-3p	4.68651002199227	3.90422248888526	6.66002613696342	23.9134313893363	2.53528207460009	1.57917094308972	2.9498104894896	0.0955726363395267	-0.965820060068604	0.0947076395252777	0.344917852565633	16__vs_never	FALSE
hsa-let-7d-5p	15.051238251881	21.9183867188478	23.1795870924615	793.277810827599	5.71645923098798	4.78897708893344	5.7402329151848	9.23262667659687	3.95398429982635	3.30229706312322e-19	7.30798340069169e-16	16__vs_never	TRUE
hsa-let-7e-3p	0.20557411429556	0.0912022737657549	0.0565038945410588	0.0119465795424408	0	0	0	0	-0.363602693883639	0.808507108057288	NA	16__vs_never	NA
hsa-let-7e-5p	5.04213752064895	6.65765398026277	4.11914829330781	47.2361158291907	3.03584281220704	2.93122913505931	3.05552340120042	2.29031947076979	0.841301791581093	0.0530614000795057	0.24669092095787	16__vs_never	FALSE
hsa-let-7f-1-3p	0.159512135298594	0.0692257321589699	0.141997279313765	0.182859757521622	0	0	0	0	-0.106880050263166	0.953040397077236	NA	16__vs_never	NA
hsa-let-7f-2-3p	0.489673897364879	0.774495363024035	0.68514604767102	1.57941001186348	0	0	0	0	-0.0497830301534386	0.938570593289878	NA	16__vs_never	NA
hsa-let-7f-5p	2.6665988620179	2.37482704761075	2.08224501937517	4.07084375018595	1.13198430900244	0.942984661047369	1.26022085657315	1.82455335071653	0.223795245766733	0.664664127540734	0.857867228100042	16__vs_never	FALSE
hsa-let-7g-3p	6.01574301909894	7.17121002387535	8.8750129154128	2.30329850793341	2.17555537252158	0.988239316342351	2.17168536373645	0.28671790901858	0.542444594398219	0.25790811936445	0.571894457067664	16__vs_never	FALSE
hsa-let-7g-5p	64.6820354898199	105.938811942173	115.125831250867	4753.77205078596	9.78490154075677	6.17045806976895	6.08795293764891	7.90869422981877	3.71237370747946	1.69051910865956e-11	3.40101707951237e-09	16__vs_never	TRUE
hsa-let-7i-3p	0.432236918538604	0.312572579233121	0.494695012349222	1.34361621589863	0	0	0	0.0744676465940388	0.61048776765771	0.402364858551168	NA	16__vs_never	NA
