miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-9902 8.53716282759389 0.138354554449216 0.26638956794056 0.519369266292315 0.603503259114305 0.844627479322139 F_M 99_133 FALSE
hsa-miR-7159-5p 7.35576495117895 -0.148125973327375 0.286111889948218 -0.517720439210631 0.604653335494725 0.84539023097557 F_M 99_133 FALSE
hsa-miR-8064-3p:Novel 2.81523497757482 0.118393795932473 0.228912635886028 0.517200789175395 0.605016001194013 0.84539023097557 F_M 99_133 FALSE
hsa-miR-527 1.46390270870773 0.18197234324208 0.352273136229151 0.51656605209802 0.605459118822368 0.84549101213001 F_M 99_133 FALSE
hsa-miR-4534 36.1720635522184 -0.121443227703351 0.235377694505909 -0.51595045128757 0.605889016002033 0.845573219515391 F_M 99_133 FALSE
hsa-miR-1197-5p:Novel 2.7890950053583 0.162621775640636 0.315624290677051 0.51523846688667 0.606386391769138 0.845749441151692 F_M 99_133 FALSE
hsa-miR-3174-3p:Novel 11.7506424471662 -0.103447377777991 0.200988176990158 -0.514693845812912 0.606766974599767 0.84576265144518 F_M 99_133 FALSE
hsa-miR-3059-3p 11.9325602407751 -0.194970105247824 0.380197094494425 -0.512813243633778 0.608081964808978 0.846630745013383 F_M 99_133 FALSE
hsa-miR-4277-3p:Novel 2.79663819325161 0.117015029389693 0.228346859803696 0.512444224064599 0.608340146666164 0.846630745013383 F_M 99_133 FALSE
hsa-miR-6771-5p 4.32558458640956 -0.1047205405863 0.204448560497482 -0.512209723225662 0.608504238846828 0.846630745013383 F_M 99_133 FALSE
hsa-miR-4310-5p:Novel 2.91197674147448 0.204935538615418 0.400904187696708 0.511183332338888 0.609222688679748 0.847113183344201 F_M 99_133 FALSE
hsa-miR-3689f-3p:Novel 3.7569018886056 0.124937938179682 0.245741026971393 0.508413022113016 0.611163722307043 0.849293977523019 F_M 99_133 FALSE
hsa-miR-1200 4.61392933814299 0.135626229083488 0.270160979944384 0.502020051568543 0.615653416266059 0.849530110302447 F_M 99_133 FALSE
hsa-miR-12119-3p:Novel 10.4524320565628 0.0934501083120948 0.185584595562043 0.503544531964419 0.614581479379404 0.849530110302447 F_M 99_133 FALSE
hsa-miR-1307-3p 16.4244408538269 -0.0923373819452797 0.186535388903157 -0.495012675547684 0.620591173066196 0.849530110302447 F_M 99_133 FALSE
hsa-miR-182-3p 14.9464220971544 -0.117749438712258 0.232361071981074 -0.506752003286715 0.612328837223979 0.849530110302447 F_M 99_133 FALSE
hsa-miR-188-5p 1.38294827029994 0.136377598420517 0.27050136887862 0.504166019513614 0.614144716934401 0.849530110302447 F_M 99_133 FALSE
hsa-miR-3137-3p:Novel 55.9015617363865 -0.123718244909958 0.249973504440108 -0.494925432945635 0.620652757197707 0.849530110302447 F_M 99_133 FALSE
hsa-miR-3171-3p:Novel 3.21615459697726 -0.138980663719766 0.274469559794594 -0.506360937889707 0.612603291236591 0.849530110302447 F_M 99_133 FALSE
hsa-miR-3175 2.21477165179881 0.119462408733437 0.239428993104627 0.498947129102421 0.617816631161133 0.849530110302447 F_M 99_133 FALSE
hsa-miR-3197-3p:Novel 2.5123199697623 0.118200981349918 0.237732269117844 0.497202091194972 0.619046546912479 0.849530110302447 F_M 99_133 FALSE
hsa-miR-33b-5p 4.21024476339162 -0.147369168581756 0.294048920964064 -0.501172281464574 0.616249880191724 0.849530110302447 F_M 99_133 FALSE
hsa-miR-382-5p 2.50841736954546 -0.191254962411536 0.381214740254373 -0.501698759822134 0.615879437011777 0.849530110302447 F_M 99_133 FALSE
hsa-miR-3920-5p:Novel 90.085253299183 -0.158961124855199 0.313600405469607 -0.506890686627651 0.612231520785584 0.849530110302447 F_M 99_133 FALSE
hsa-miR-4271-5p:Novel 10.0062919944752 -0.12768437760955 0.257662293196724 -0.495549333297533 0.620212407461834 0.849530110302447 F_M 99_133 FALSE
hsa-miR-4276-3p:Novel 29.4397525177494 -0.103880037337441 0.209105243450483 -0.496783512566677 0.619341723114439 0.849530110302447 F_M 99_133 FALSE
hsa-miR-4309 31.5400737811303 0.096039844562501 0.192132467726762 0.499862650486968 0.617171792774955 0.849530110302447 F_M 99_133 FALSE
hsa-miR-4448 2.68421420617533 0.193603881316336 0.391134865927269 0.494979860354193 0.620614336840804 0.849530110302447 F_M 99_133 FALSE
hsa-miR-4484 4.49971210488783 0.130280981372785 0.26262148863625 0.496078908277127 0.619838739508822 0.849530110302447 F_M 99_133 FALSE
hsa-miR-4489-3p:Novel 21.6227473128328 -0.108300301607629 0.21774517132536 -0.497371771545758 0.618926908031799 0.849530110302447 F_M 99_133 FALSE
hsa-miR-4672 14.859586014927 -0.128672481472626 0.258886541685791 -0.497022675009482 0.61917306135241 0.849530110302447 F_M 99_133 FALSE
hsa-miR-513a-3p 3.38288729356944 0.112827989562456 0.225220041468479 0.50096780387214 0.616393782038744 0.849530110302447 F_M 99_133 FALSE
hsa-miR-6074 2.55551629245548 0.11298499583975 0.224286762999531 0.503752403078672 0.614435378695294 0.849530110302447 F_M 99_133 FALSE
hsa-miR-612 19.2594545846841 0.126409002899493 0.254044611764921 0.497585845341465 0.618775982453129 0.849530110302447 F_M 99_133 FALSE
hsa-miR-613 2.28662157642157 -0.16509654788022 0.333127565604327 -0.495595576369426 0.6201797744544 0.849530110302447 F_M 99_133 FALSE
hsa-miR-6717-5p 59.5854223345004 0.094119505669701 0.18668294486561 0.504167671757352 0.614143555970338 0.849530110302447 F_M 99_133 FALSE
hsa-miR-6787-5p 30.9265891544043 0.0983949019143911 0.195728457397618 0.502711272661308 0.615167283029117 0.849530110302447 F_M 99_133 FALSE
hsa-miR-2909-3p:Novel 12.104728874159 -0.129159156823048 0.261369471213758 -0.494163133220011 0.621190973982203 0.849756440399425 F_M 99_133 FALSE
hsa-miR-4432 6.22394214630985 -0.144703489915558 0.294641408343102 -0.49111728975669 0.623343493506685 0.852189455130015 F_M 99_133 FALSE
hsa-miR-448 3.03882767230109 -0.110984518586883 0.226657941237484 -0.489656431100279 0.62437703714912 0.852475477342852 F_M 99_133 FALSE
hsa-miR-635-3p:Novel 8.86603196336286 -0.0716807006979924 0.146331316037794 -0.48985208798012 0.624238568832189 0.852475477342852 F_M 99_133 FALSE
hsa-miR-6775-5p 1.75740626102095 0.116177977960601 0.237468344037901 0.489235642886609 0.624674878088005 0.852475477342852 F_M 99_133 FALSE
hsa-miR-12117 2.52755597671571 0.142266616931674 0.291908188149295 0.487367681714062 0.625997792028086 0.853258952172254 F_M 99_133 FALSE
hsa-miR-6824-5p 1.87417448549059 0.111414335433497 0.228534663786518 0.487516132509215 0.625892613160905 0.853258952172254 F_M 99_133 FALSE
hsa-miR-4421 13.9986784792958 0.138276692925959 0.284466757165728 0.486090868063716 0.626902741237294 0.853471533619948 F_M 99_133 FALSE
hsa-miR-614 1.61537976135081 0.138018004969249 0.28390143575533 0.486147611765494 0.626862511866007 0.853471533619948 F_M 99_133 FALSE
hsa-miR-4783-3p 1.90181093388456 -0.125012188239933 0.2575360737347 -0.485416223160696 0.627381126722639 0.853612888239339 F_M 99_133 FALSE
hsa-miR-1267 7.3693736142456 0.110806614492955 0.229095456289917 0.483670066126196 0.62862004038089 0.854788229133681 F_M 99_133 FALSE
hsa-miR-1228-3p 1.7548593601952 -0.149963637837352 0.310757283573699 -0.482574812447757 0.6293976668162 0.854937667175527 F_M 99_133 FALSE
hsa-miR-3133-3p:Novel 3.93718696921599 -0.102606959475529 0.212712827255946 -0.48237316385282 0.629540881476388 0.854937667175527 F_M 99_133 FALSE
hsa-miR-3177-5p 1.71454531537753 -0.146279728040375 0.30352870705875 -0.481930455467796 0.629855350235941 0.854937667175527 F_M 99_133 FALSE
hsa-miR-664a-5p 17.6548458797103 -0.117233968304375 0.243890005502874 -0.480683774075335 0.630741264999252 0.855630561269818 F_M 99_133 FALSE
hsa-miR-4253-5p:Novel 1.40850578744971 0.15537175674017 0.324105875740386 0.479385806830067 0.631664188689674 0.855823060765262 F_M 99_133 FALSE
hsa-miR-4275-3p:Novel 2.2961105535027 0.122928428141572 0.257282738996804 0.477795084974975 0.632796059749716 0.855823060765262 F_M 99_133 FALSE
hsa-miR-4320 3.36971088975583 -0.128614479599224 0.269452895577743 -0.477317118168123 0.633136323146218 0.855823060765262 F_M 99_133 FALSE
hsa-miR-4505-3p:Novel 14.1430589103504 -0.0950716177411709 0.198308514345882 -0.479412687119177 0.631645069546386 0.855823060765262 F_M 99_133 FALSE
hsa-miR-587-3p:Novel 4.54995062997786 0.120448166357098 0.252327561482316 0.47734843411285 0.633114027024668 0.855823060765262 F_M 99_133 FALSE
hsa-miR-8081 2.49273992141465 0.115557337817834 0.241896357662116 0.477714253057277 0.632853598336302 0.855823060765262 F_M 99_133 FALSE
hsa-miR-5191 14.8110122091322 -0.0895357726192698 0.187971845081454 -0.476325444273164 0.633842540930964 0.856269798922151 F_M 99_133 FALSE
hsa-miR-4437 70.4018938861542 0.0612393921185752 0.12962241279645 0.472444470037302 0.6366095689615 0.858481187966425 F_M 99_133 FALSE
hsa-miR-6082-3p:Novel 8.85418124526281 -0.0917408640171018 0.194054456425192 -0.472758346843058 0.636385594245809 0.858481187966425 F_M 99_133 FALSE
hsa-miR-6742-5p 1.42284038179204 0.123793482005209 0.262021492281548 0.472455449846037 0.636601733481155 0.858481187966425 F_M 99_133 FALSE
hsa-miR-922 387.564110876199 -0.120944470582356 0.256620751013651 -0.47129653430062 0.637428990225997 0.859077864414575 F_M 99_133 FALSE
hsa-miR-378b-5p:Novel 12.9317613946209 -0.207617890322323 0.443082015467814 -0.468576658664685 0.639372264580675 0.861187583321133 F_M 99_133 FALSE
hsa-miR-3133 1.50403391225246 -0.134449585689637 0.287675050033089 -0.467366167744378 0.640237923742442 0.861335435778646 F_M 99_133 FALSE
hsa-miR-6515-3p 1.62307064119443 0.15128221584528 0.323610138394291 0.46748293052845 0.640154401733068 0.861335435778646 F_M 99_133 FALSE
hsa-miR-4296 14.7750742834502 -0.12743071241143 0.273156677910167 -0.466511429946949 0.640849468077629 0.861649520795821 F_M 99_133 FALSE
hsa-miR-4480 4.35514858993275 -0.141572236120847 0.304206118762429 -0.465382605375561 0.641657488604033 0.862227250311669 F_M 99_133 FALSE
hsa-miR-4724-3p 1.54819557390674 0.117910510533121 0.254366948652157 0.463544934426058 0.642973814208023 0.863486931396633 F_M 99_133 FALSE
hsa-miR-12126-5p:Novel 123.211840764641 -0.128793738214798 0.278900393123305 -0.461791167708597 0.64423108529558 0.863529044543644 F_M 99_133 FALSE
hsa-miR-337-5p 2.30075927618832 0.145484730293004 0.315153475662254 0.461631368612663 0.644345695560818 0.863529044543644 F_M 99_133 FALSE
hsa-miR-3909 5.90356987726421 0.0947410024851121 0.205574774406578 0.460859085257888 0.644899707684634 0.863529044543644 F_M 99_133 FALSE
hsa-miR-4658-5p:Novel 2.68921550472339 -0.124887658269218 0.270884629582762 -0.46103634031056 0.644772532960659 0.863529044543644 F_M 99_133 FALSE
hsa-miR-4717-3p 1.90828815584551 0.130587365494556 0.283215911242578 0.461087673081707 0.64473570531064 0.863529044543644 F_M 99_133 FALSE
hsa-miR-6068-3p:Novel 21.6086750106197 0.084929482677193 0.184517234681993 0.46027940329566 0.645315683130475 0.863578650531035 F_M 99_133 FALSE
hsa-miR-3189-5p 3.48575716223207 -0.236107862476655 0.513976007029237 -0.459375261194293 0.645964710295502 0.863939891293104 F_M 99_133 FALSE
hsa-miR-4534-5p:Novel 13.7184393533506 0.0979741624837052 0.213650287527329 0.45857257491953 0.646541134608258 0.864203663209513 F_M 99_133 FALSE
hsa-miR-1289 6.64077158549483 0.0818967426513125 0.180035211891719 0.454892916728805 0.64918627902901 0.864219159704018 F_M 99_133 FALSE
hsa-miR-1912-5p 3.37515326541369 0.111161479829319 0.243000154195925 0.457454359225187 0.647344500287829 0.864219159704018 F_M 99_133 FALSE
hsa-miR-33b-3p 1.63547544437308 0.116136673016518 0.25591477492376 0.453809957049635 0.64996561638117 0.864219159704018 F_M 99_133 FALSE
hsa-miR-4686 1.44206410828151 0.12192873629116 0.268569906110789 0.453992549116291 0.649834189587677 0.864219159704018 F_M 99_133 FALSE
hsa-miR-548h-2-3p:Novel 6.43100624600673 -0.215410693229368 0.471084420343565 -0.457265585374841 0.647480162669785 0.864219159704018 F_M 99_133 FALSE
hsa-miR-6516-5p 8.32718352836639 -0.184801388884125 0.406187114236827 -0.454966153299429 0.649133589165112 0.864219159704018 F_M 99_133 FALSE
hsa-miR-654-5p 17.0732934501131 0.0871279927612631 0.191991256481118 0.453812295196016 0.64996393335267 0.864219159704018 F_M 99_133 FALSE
hsa-miR-6764-5p 1.39113243392296 0.152135712156854 0.333886663983831 0.455650759876475 0.648641135650421 0.864219159704018 F_M 99_133 FALSE
hsa-miR-7974 1.58589204493495 0.125515696681665 0.274927732833153 0.456540689395774 0.648001218168209 0.864219159704018 F_M 99_133 FALSE
hsa-miR-12118-3p:Novel 63.3521739521201 -0.0655613570883245 0.144916223254045 -0.452408678726001 0.650974595921184 0.865056037378646 F_M 99_133 FALSE
hsa-miR-6788-3p 60.2871761714447 -0.105688984553817 0.233902825043543 -0.451849970320547 0.651377068060341 0.865086444119766 F_M 99_133 FALSE
hsa-miR-365a-3p, hsa-miR-365b-3p 1.81998232445107 0.162052067923226 0.361123513283713 0.448744160826525 0.653616224020408 0.865249948539256 F_M 99_133 FALSE
hsa-miR-4426 7.12737654478308 0.195298418390903 0.435314341375203 0.448637685066693 0.653693043959254 0.865249948539256 F_M 99_133 FALSE
hsa-miR-4513 8.99534804973077 -0.0891375259116397 0.197826600691806 -0.450584125693527 0.652289309826739 0.865249948539256 F_M 99_133 FALSE
hsa-miR-519a-5p, hsa-miR-519c-5p, hsa-miR-519b-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p 14.5291534146363 0.145661367170799 0.324760225253373 0.448519725767391 0.653778153306099 0.865249948539256 F_M 99_133 FALSE
hsa-miR-642a-3p 6.44014620401285 -0.129132081982028 0.287382759354309 -0.449338305026238 0.653187629339944 0.865249948539256 F_M 99_133 FALSE
hsa-miR-6500-3p 1.79309357200317 0.124388980254544 0.276700537542703 0.44954368849156 0.653039499551928 0.865249948539256 F_M 99_133 FALSE
hsa-miR-5697-3p:Novel 3.03731776585081 0.0996782893300011 0.222537617432175 0.447916583632792 0.654213399467594 0.86532346917391 F_M 99_133 FALSE
hsa-miR-12123 26.3970492340973 -0.0929906790080717 0.208988253836468 -0.444956485835976 0.656351200770912 0.866353416447734 F_M 99_133 FALSE
hsa-miR-3936 14.2244985786591 0.0993001961273934 0.223280435396557 0.444733081745525 0.656512659151047 0.866353416447734 F_M 99_133 FALSE
hsa-miR-4462-5p:Novel 2.89192815996859 -0.105586584336187 0.237394329593641 -0.444772983907934 0.656483819923288 0.866353416447734 F_M 99_133 FALSE
hsa-miR-636-5p:Novel 7.65277833853999 0.104452670150879 0.23468979719635 0.445066941122667 0.656271378565575 0.866353416447734 F_M 99_133 FALSE
hsa-miR-6724-3p:Novel 18.0147998134782 0.075043089128957 0.169135477648385 0.443686269565299 0.65726942379513 0.866850125479804 F_M 99_133 FALSE
hsa-miR-3168-3p:Novel 36.1420412465996 -0.0738184658661016 0.168173463421812 -0.438942413173418 0.660703263587618 0.869366476741445 F_M 99_133 FALSE
hsa-miR-4440-5p:Novel 5.92059798931164 -0.112365353032425 0.255949285303756 -0.439014130862181 0.660651297304437 0.869366476741445 F_M 99_133 FALSE
hsa-miR-548ag-5p 2.11349942336607 -0.105539836800103 0.240020523799372 -0.439711717687617 0.660145914723614 0.869366476741445 F_M 99_133 FALSE
hsa-miR-7850-3p:Novel 1.88759316889085 -0.111482067876335 0.253116835001421 -0.440437191290374 0.659620493351778 0.869366476741445 F_M 99_133 FALSE
hsa-miR-6070 11.0073542618412 0.0889613899404009 0.203038537941488 0.438150268625546 0.661277356392816 0.869619789509076 F_M 99_133 FALSE
hsa-miR-3130-5p 5.28081605512021 0.0915779033755088 0.209918839077249 0.436253857815061 0.662652555817405 0.870423731820096 F_M 99_133 FALSE
hsa-miR-6889-5p 16.5534284400254 0.118018787149145 0.270362198373833 0.436521036812844 0.662458739579994 0.870423731820096 F_M 99_133 FALSE
hsa-miR-520a-3p 1.96851618553596 0.157948773764491 0.363107065244098 0.434992289831403 0.66356802391832 0.870726520149447 F_M 99_133 FALSE
hsa-miR-602-3p:Novel 4.91243487179009 0.0893047466722804 0.205576841840478 0.434410539011872 0.663990345973531 0.870726520149447 F_M 99_133 FALSE
hsa-miR-6077-3p:Novel 7.7756971590977 -0.0790318310075161 0.181951349852606 -0.434356937013865 0.664029263720815 0.870726520149447 F_M 99_133 FALSE
hsa-miR-3187-5p 5.47422196949404 0.107867854067918 0.250118945073014 0.431266228299619 0.666274803240348 0.871664911931546 F_M 99_133 FALSE
hsa-miR-4322-5p:Novel 11.539722461471 0.0831189304050496 0.192524633260128 0.431731404950889 0.665936639487416 0.871664911931546 F_M 99_133 FALSE
hsa-miR-4651 1.61870843019875 -0.11028115703543 0.255060676977572 -0.43237224311581 0.665470888468888 0.871664911931546 F_M 99_133 FALSE
hsa-miR-7515 2.24595913202782 0.138001109759468 0.319724195922812 0.431625480708957 0.666013635962895 0.871664911931546 F_M 99_133 FALSE
hsa-miR-190b-5p 1.85011755331986 -0.136414155738211 0.318233950929518 -0.428659969622236 0.668170696338534 0.872523643488715 F_M 99_133 FALSE
hsa-miR-6716-5p 2.17068407766864 0.098922850067691 0.230479403988037 0.429204728735005 0.667774242005511 0.872523643488715 F_M 99_133 FALSE
hsa-miR-6865-5p 2.83980567323566 -0.0957569227937174 0.223595851042199 -0.428258942853306 0.668462607078235 0.872523643488715 F_M 99_133 FALSE
hsa-miR-7973-1-3p:Novel 9.9256683851739 -0.107445848561797 0.250671305146168 -0.428632421645328 0.668190747136791 0.872523643488715 F_M 99_133 FALSE
hsa-miR-326 9.74746389057289 -0.0908194179367026 0.214109583729869 -0.42417259589503 0.671439944872677 0.874918398485944 F_M 99_133 FALSE
hsa-miR-450a-5p 3.09994438003773 0.124509968037552 0.293544692996699 0.424160173929467 0.671449003489213 0.874918398485944 F_M 99_133 FALSE
hsa-miR-4642-3p:Novel 4.5990093840539 0.0918848723566798 0.2163077718669 0.42478766048785 0.670991473775514 0.874918398485944 F_M 99_133 FALSE
hsa-miR-4474-3p 2.8570444861017 0.14022505848362 0.331297202729739 0.423260617138415 0.67210512470871 0.875272902406372 F_M 99_133 FALSE
hsa-miR-10397-5p 2.68692405088012 0.133360552822278 0.315621419237546 0.422533277825189 0.672635816177609 0.875463749325397 F_M 99_133 FALSE
hsa-miR-4429-3p:Novel 14.5078198572438 0.0785837476239311 0.186364709272488 0.421666462125252 0.673268487376103 0.875787033521769 F_M 99_133 FALSE
hsa-miR-145-3p 2.72582403535999 0.107800540263391 0.256500910736716 0.420273518537493 0.674285652951511 0.876609813506271 F_M 99_133 FALSE
hsa-miR-3119-3p:Novel 1.9439102397106 -0.149948914100697 0.358403725268434 -0.418379898223406 0.675669381340158 0.876908041044545 F_M 99_133 FALSE
hsa-miR-342-3p 2.03263308037275 0.118727485577067 0.283407599538447 0.418928376551739 0.675268477835419 0.876908041044545 F_M 99_133 FALSE
hsa-miR-550a-3-5p 65.884242585236 -0.113584673601857 0.271177789560306 -0.418856845857569 0.675320757098026 0.876908041044545 F_M 99_133 FALSE
hsa-miR-10a-3p 1.96936399206465 0.129784464306929 0.310754732181005 0.417642760887494 0.676208327734581 0.876931561081749 F_M 99_133 FALSE
hsa-miR-378c 15.5402882520257 0.1024039685269 0.245394986850297 0.417302610135925 0.676457079588291 0.876931561081749 F_M 99_133 FALSE
hsa-miR-3943 5.10643764508315 0.100390135877772 0.242196436480366 0.414498814832524 0.678508834825344 0.878092921389528 F_M 99_133 FALSE
hsa-miR-4311-3p:Novel 14.6796776689395 0.0681540320182223 0.164353423764824 0.414679721645137 0.678376379083369 0.878092921389528 F_M 99_133 FALSE
hsa-miR-4656-3p:Novel 7.70617624491392 -0.0795267566988608 0.191580688428948 -0.415108419074061 0.678062536519125 0.878092921389528 F_M 99_133 FALSE
