ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-let-7a-2-3p	1.22486948133326	1.4876799079305	0.766498203981738	0.558769401649672	0	0	0.708441067399065	0	-0.729196007030671	0.376684372332744	NA	_16_vs_never	NA	male
hsa-let-7a-3p	296.132033749226	43.1214004629341	19.1727314317822	38.39833836052	25.3717071135186	19.1810318319568	20.5178656970109	52.3778652573625	-1.13052440825937	NA	NA	_16_vs_never	NA	male
hsa-let-7a-5p	14.5021975390984	9.22730338409301	23.138838284743	9.91132857989783	7.67277252121994	5.19542961278111	9.97053012215217	7.43242137994917	-0.0043220948511938	0.992556797279092	0.998356889404595	_16_vs_never	FALSE	male
hsa-let-7b-3p	0.403689976504395	0.454376570997912	0.404804538424555	0.192391654261129	0	0	0	0	0.0171060980920315	0.990641047710596	NA	_16_vs_never	NA	male
hsa-let-7b-5p	150.163738827614	36.4960948324284	14.8249036302415	21.017871364968	15.2839234282003	10.195501610806	10.8871157767177	14.8373166213827	-0.716954277982227	NA	NA	_16_vs_never	NA	male
hsa-let-7c-3p	10.3879145953017	4.01842566174482	7.499811852839	2.08212703529556	0.988618811524092	0.985615138688518	0	0.955726363395268	-0.374092595068972	0.547913410494991	0.896721793135496	_16_vs_never	FALSE	male
hsa-let-7c-5p	12.0442814756957	5.53099933778565	2.96448431823119	7.83153489848041	3.96108430020299	4.04011550197032	3.4730526876676	7.43242137994917	-0.623128698074352	0.270340764233295	0.703222479656758	_16_vs_never	FALSE	male
hsa-let-7d-3p	6.55686729084381	2.91750430364309	3.62404663848746	0.118763995110635	1.58556011008057	1.708577329339	2.49263253053804	0	-0.681887434222923	0.377854306313995	NA	_16_vs_never	NA	male
hsa-let-7d-5p	28.2890720821402	7.56340476314316	6.77379782158694	12.2605157536683	4.40630462035791	4.21076102818146	5.54718211004035	7.77192775405761	-0.0390344946547938	0.945122634394912	0.980540968049579	_16_vs_never	FALSE	male
hsa-let-7e-3p	0.232524052654509	0.0996908440263434	0.0450942103231008	0.0273064675255791	0	0	0	0	-0.228946228511201	0.946670306041604	NA	_16_vs_never	NA	male
hsa-let-7e-5p	5.44281615041627	7.21361898276383	2.31477928550455	1.70234383942804	2.82947772155458	3.34468384407374	2.12532320219719	0	-1.04638877692265	0.0613369300502924	NA	_16_vs_never	NA	male
hsa-let-7f-1-3p	0.115307817792698	0.110671761915898	0.139578407393817	0.319983461431617	0	0	0	0	0.0856786113892302	0.979980204090014	NA	_16_vs_never	NA	male
hsa-let-7f-2-3p	0.474067882896058	1.27129438830478	0.493475220661719	0.229537607515396	0	0	0	0	0.427595180171431	0.634775794407925	NA	_16_vs_never	NA	male
hsa-let-7f-5p	2.22772346677493	2.6607247413584	2.26193383200642	1.07942981924378	0.799688301650416	1.26063627466377	0.708441067399065	0	0.133638822943708	0.83193687643697	NA	_16_vs_never	NA	male
hsa-let-7g-3p	6.03833995540982	4.9862318239383	11.974539266228	0.476179310190012	1.27339214786982	0.234329965704418	4.78759384138786	0	0.273019168092516	0.650717492754221	NA	_16_vs_never	NA	male
hsa-let-7g-5p	158.520185973679	28.6259971261622	8.58762373625552	7.77384541337108	10.3188110906022	5.68462821199598	5.4935114671556	4.39634127161823	-1.15034144557564	0.0809368816197376	0.439537627479763	_16_vs_never	FALSE	male
hsa-let-7i-3p	0.471659445934551	0.259945172734526	0.706423674998994	1.13965668774583	0	0	0	0.382290545358107	0.693328105285968	0.550789621096949	NA	_16_vs_never	NA	male
hsa-let-7i-5p	130.180803608152	42.2054301281113	12.6134808916017	11.2662817193523	9.45150419419192	6.26905155772925	9.57518768277572	9.60304039643088	-0.783672076244922	0.195900869703817	0.621363613566704	_16_vs_never	FALSE	male
hsa-miR-1-2-5p:Novel	10.1491584622884	6.33446980497881	3.64764178967323	19.1766597112555	3.94732280655199	4.84023399955851	2.12532320219719	4.48141885166774	-0.805943509625558	0.122358131495713	0.506387642601167	_16_vs_never	FALSE	male
hsa-miR-1-3p	2.56019988468285	2.32784693384714	2.0763323772631	0.714679350014574	2.0503923710743	1.84710752828741	1.24631626526902	0.640202693095392	-0.201996004290624	0.704410809004099	NA	_16_vs_never	NA	male
hsa-miR-1-5p	16.0749618980849	14.3524250292561	6.7570428513882	21.6198633721067	6.3500138925154	8.97164946073489	4.10357313940218	10.1939964615601	-0.568656803733073	0.233577731310942	0.663066300312039	_16_vs_never	FALSE	male
hsa-miR-100-3p	0.225110914268264	0.345526552832675	0.438817042560173	0.202231139989817	0	0	0	0	0.495154915052368	0.76143345311936	NA	_16_vs_never	NA	male
hsa-miR-100-5p	3.56132555124229	9.4445762830799	2.50594655347658	1.78087152356935	0.671691743377358	0.904128742256344	0	0	1.28071893490223	0.185595578021329	0.604415205759181	_16_vs_never	FALSE	male
hsa-miR-101-2-5p	1.65760773826823	0.902791677151598	0.515332756119103	1.03435500920094	0.562171352886114	0	0	0.640202693095392	-0.690823221983343	0.372883291578566	NA	_16_vs_never	NA	male
hsa-miR-101-3p	3.52174308074274	3.73747494052694	1.99385004665403	4.13593919962458	2.66138614754941	2.43615607921691	1.17244946840062	1.85810534498729	-0.545959776598425	0.317398784928208	NA	_16_vs_never	NA	male
